frame,t_sec,hand,handedness_score,lm0_x,lm0_y,lm0_z,lm1_x,lm1_y,lm1_z,lm2_x,lm2_y,lm2_z,lm3_x,lm3_y,lm3_z,lm4_x,lm4_y,lm4_z,lm5_x,lm5_y,lm5_z,lm6_x,lm6_y,lm6_z,lm7_x,lm7_y,lm7_z,lm8_x,lm8_y,lm8_z,lm9_x,lm9_y,lm9_z,lm10_x,lm10_y,lm10_z,lm11_x,lm11_y,lm11_z,lm12_x,lm12_y,lm12_z,lm13_x,lm13_y,lm13_z,lm14_x,lm14_y,lm14_z,lm15_x,lm15_y,lm15_z,lm16_x,lm16_y,lm16_z,lm17_x,lm17_y,lm17_z,lm18_x,lm18_y,lm18_z,lm19_x,lm19_y,lm19_z,lm20_x,lm20_y,lm20_z
10,0.8194,Left,0.983,0.5735765695571899,0.8688040971755981,4.4622592554333096e-07,0.5243860483169556,0.8226034641265869,-0.024907469749450684,0.4813736081123352,0.758503258228302,-0.03842617943882942,0.447341650724411,0.7089974284172058,-0.05055432394146919,0.4168606996536255,0.672693133354187,-0.06213574483990669,0.5399184226989746,0.6494758725166321,-0.015285546891391277,0.5282043218612671,0.5703063011169434,-0.02906840480864048,0.5203014612197876,0.524010419845581,-0.041298843920230865,0.5144657492637634,0.4822143316268921,-0.0511159710586071,0.5803730487823486,0.6490720510482788,-0.018019068986177444,0.5893022418022156,0.5632035732269287,-0.02789968252182007,0.5959039926528931,0.5081773996353149,-0.03804875537753105,0.6009984612464905,0.4626522362232208,-0.04645586013793945,0.6147115230560303,0.6689440608024597,-0.02534463442862034,0.635377824306488,0.5987358689308167,-0.04101013392210007,0.6480203866958618,0.5525826811790466,-0.05307377874851227,0.6570544838905334,0.5106737613677979,-0.061457037925720215,0.6423025727272034,0.7014360427856445,-0.03517383709549904,0.6721019148826599,0.6558446884155273,-0.051723603159189224,0.6929613351821899,0.6241118907928467,-0.0601736344397068,0.7116256356239319,0.5918951630592346,-0.06572729349136353
11,0.8725,Left,0.981,0.5750046372413635,0.8698756694793701,4.3339736066627665e-07,0.5257181525230408,0.8235574960708618,-0.025036120787262917,0.48276644945144653,0.7594055533409119,-0.038789547979831696,0.44854676723480225,0.7098096609115601,-0.050937823951244354,0.4171152412891388,0.6737800240516663,-0.06262637674808502,0.5408573150634766,0.6510069966316223,-0.01702769286930561,0.5292671322822571,0.571207582950592,-0.03162510320544243,0.5213067531585693,0.5245023369789124,-0.04463190212845802,0.5153250098228455,0.4820294976234436,-0.055109791457653046,0.5815205574035645,0.6504495739936829,-0.019735876470804214,0.5911732316017151,0.5646070241928101,-0.03095540590584278,0.5977099537849426,0.5096982717514038,-0.042539965361356735,0.6025552153587341,0.46417781710624695,-0.052049070596694946,0.6158189177513123,0.6703956723213196,-0.02678409405052662,0.6368141770362854,0.6008423566818237,-0.04313473775982857,0.6503019332885742,0.5547284483909607,-0.05595822259783745,0.6601532697677612,0.5127595663070679,-0.06499072909355164,0.6435102224349976,0.7033835649490356,-0.036233097314834595,0.6737335920333862,0.6578109264373779,-0.052681151777505875,0.694632887840271,0.6260372400283813,-0.06109429523348808,0.7131205797195435,0.5938267707824707,-0.06681621819734573
12,0.9187,Left,0.982,0.5749284625053406,0.8712929487228394,4.3156862261639617e-07,0.525689959526062,0.8245692253112793,-0.02507687918841839,0.48306506872177124,0.7602970600128174,-0.03876572102308273,0.44895172119140625,0.7100918889045715,-0.050804026424884796,0.41721993684768677,0.6740069389343262,-0.06248243898153305,0.5412991642951965,0.6519322395324707,-0.01716749370098114,0.5297634601593018,0.5722376108169556,-0.03171345591545105,0.5218003392219543,0.5255317687988281,-0.044821154326200485,0.5157384276390076,0.48276692628860474,-0.05554867163300514,0.5823895335197449,0.6511701345443726,-0.020004285499453545,0.5918476581573486,0.565173864364624,-0.03150954842567444,0.5981518626213074,0.5102759599685669,-0.04366672411561012,0.6027975678443909,0.4646793305873871,-0.05372703820466995,0.6169093251228333,0.6711599826812744,-0.02712055668234825,0.6378940939903259,0.6009451150894165,-0.04389753192663193,0.6511467695236206,0.5545259118080139,-0.05738547816872597,0.6609188318252563,0.5123938322067261,-0.06699807196855545,0.6445455551147461,0.7044163942337036,-0.03657463192939758,0.6748297810554504,0.6586515307426453,-0.05350520834326744,0.6958696842193604,0.6269388198852539,-0.06242773309350014,0.7144320011138916,0.5949980020523071,-0.06861743330955505
13,0.9655,Left,0.983,0.5753474235534668,0.8715096116065979,4.2759091911648284e-07,0.5260248184204102,0.8256283402442932,-0.025613099336624146,0.48400750756263733,0.7614855170249939,-0.03966233506798744,0.4503800570964813,0.7108557224273682,-0.0520210787653923,0.41951560974121094,0.6731588840484619,-0.06383485347032547,0.5422609448432922,0.6519007682800293,-0.017023956403136253,0.5300537347793579,0.5726155638694763,-0.031801629811525345,0.5215712785720825,0.5262810587882996,-0.04503050073981285,0.5150837302207947,0.48397818207740784,-0.05568111315369606,0.5832436084747314,0.6512091755867004,-0.01972102001309395,0.5923797488212585,0.5653502345085144,-0.03077061101794243,0.598385214805603,0.5103471279144287,-0.04226609319448471,0.6025996804237366,0.464384526014328,-0.05173911899328232,0.6175996661186218,0.6714405417442322,-0.02689509093761444,0.638381838798523,0.6004372239112854,-0.04321666061878204,0.6525614261627197,0.5531900525093079,-0.05591684952378273,0.6631969809532166,0.5100700855255127,-0.06495172530412674,0.6450358033180237,0.7050923705101013,-0.03658020868897438,0.675668478012085,0.6594312787055969,-0.053438734263181686,0.6969982981681824,0.6274563074111938,-0.062103286385536194,0.7159287333488464,0.5950729846954346,-0.06796085089445114
14,1.0140,Left,0.986,0.5740094780921936,0.8721709251403809,4.000198430276214e-07,0.5255166888237,0.827100396156311,-0.025888735428452492,0.48507529497146606,0.7616245150566101,-0.039626456797122955,0.4549042582511902,0.7088894844055176,-0.05151653289794922,0.4268087148666382,0.6665544509887695,-0.06272822618484497,0.5424794554710388,0.6519057154655457,-0.017360053956508636,0.5306931734085083,0.5731464624404907,-0.03279537335038185,0.5215358138084412,0.5267952084541321,-0.04642369598150253,0.5140773057937622,0.4846334457397461,-0.05721522495150566,0.5834546089172363,0.6520224809646606,-0.02001631073653698,0.5926472544670105,0.5664891600608826,-0.031824223697185516,0.5982272624969482,0.5114942193031311,-0.043726421892642975,0.6019935607910156,0.4646867513656616,-0.05333052575588226,0.6174899339675903,0.6730299592018127,-0.027191556990146637,0.6386371850967407,0.6014538407325745,-0.044548824429512024,0.652744472026825,0.5541545748710632,-0.057537734508514404,0.6633431315422058,0.5101233720779419,-0.06659594178199768,0.6447094082832336,0.7076773643493652,-0.036829110234975815,0.6759527325630188,0.6620519161224365,-0.05478539690375328,0.697796106338501,0.6299389004707336,-0.06388292461633682,0.7169985771179199,0.596846878528595,-0.06986125558614731
15,1.0570,Left,0.987,0.5729358196258545,0.871073305606842,4.018149297735363e-07,0.5243677496910095,0.8265296220779419,-0.026050489395856857,0.4845321774482727,0.7604910731315613,-0.03977331146597862,0.45433443784713745,0.7074527740478516,-0.05172567814588547,0.42642101645469666,0.6663301587104797,-0.0628475770354271,0.5426976680755615,0.6508741974830627,-0.016725847497582436,0.5294173359870911,0.5726526379585266,-0.03164760768413544,0.5193604826927185,0.5252257585525513,-0.044385720044374466,0.5117385387420654,0.48271268606185913,-0.05439939722418785,0.583432137966156,0.6511561870574951,-0.01891830749809742,0.5918524265289307,0.5665124654769897,-0.029674140736460686,0.596867561340332,0.5118727087974548,-0.0396982803940773,0.6002612113952637,0.46575188636779785,-0.0476560965180397,0.617384135723114,0.6721792817115784,-0.025766434147953987,0.6375385522842407,0.6011294722557068,-0.04210774227976799,0.6506357192993164,0.5539253950119019,-0.053201332688331604,0.660335123538971,0.5104893445968628,-0.060712531208992004,0.6445723176002502,0.7067093253135681,-0.035240933299064636,0.6759677529335022,0.6619002819061279,-0.052408188581466675,0.697434663772583,0.629506528377533,-0.060683850198984146,0.7164413928985596,0.596217155456543,-0.06582193821668625
16,1.1110,Left,0.989,0.5725346207618713,0.8703362345695496,4.041154966216709e-07,0.5238606333732605,0.8258102536201477,-0.02554323524236679,0.4838716685771942,0.7595903873443604,-0.039191365242004395,0.45304203033447266,0.7069080471992493,-0.05118121579289436,0.4246560335159302,0.6665632128715515,-0.062452785670757294,0.5421502590179443,0.6507120728492737,-0.01634400710463524,0.5292907357215881,0.5726759433746338,-0.03113182634115219,0.5193790793418884,0.5253883600234985,-0.043936312198638916,0.5117105841636658,0.4827693700790405,-0.05405659228563309,0.5827146768569946,0.6512897610664368,-0.018788902088999748,0.5915048718452454,0.5667997598648071,-0.029232189059257507,0.5967425107955933,0.5121182203292847,-0.039214521646499634,0.6000913977622986,0.4660637378692627,-0.04726629704236984,0.6166727542877197,0.6724944710731506,-0.025825578719377518,0.6367077827453613,0.6014705896377563,-0.041513681411743164,0.6495753526687622,0.5537786483764648,-0.052452635020017624,0.6590096354484558,0.509931206703186,-0.060072869062423706,0.6439830660820007,0.7070907354354858,-0.03548728674650192,0.675049901008606,0.6619946956634521,-0.05179954320192337,0.6962451338768005,0.6296412944793701,-0.05963212996721268,0.714932382106781,0.5965866446495056,-0.0646853893995285
17,1.1546,Left,0.988,0.5717064142227173,0.8706353902816772,4.0955475810733333e-07,0.5230801105499268,0.8250989317893982,-0.02542753890156746,0.4827903211116791,0.7591161131858826,-0.03904963284730911,0.4513389766216278,0.7071219682693481,-0.05105452612042427,0.42221003770828247,0.667843759059906,-0.062421537935733795,0.5415152311325073,0.6503200531005859,-0.01607760600745678,0.5286285877227783,0.5721320509910583,-0.030616695061326027,0.519088625907898,0.5248920321464539,-0.0433618389070034,0.5116391777992249,0.4826015830039978,-0.053517550230026245,0.5823997855186462,0.6508880257606506,-0.018742410466074944,0.5908880233764648,0.5662112236022949,-0.029165558516979218,0.5962452292442322,0.5117199420928955,-0.03942613676190376,0.5997514724731445,0.46611422300338745,-0.04771998152136803,0.6167322397232056,0.6722355484962463,-0.026015978306531906,0.6368995308876038,0.6011644005775452,-0.04205913469195366,0.6503472328186035,0.5535755753517151,-0.053646866232156754,0.6603659391403198,0.5100874900817871,-0.06169619783759117,0.6442214250564575,0.7071456909179688,-0.03584708273410797,0.6753420233726501,0.6624087691307068,-0.05269012600183487,0.6966522336006165,0.6302722096443176,-0.06101475656032562,0.7153222560882568,0.5975399613380432,-0.06640134751796722
18,1.2026,Left,0.988,0.5724591016769409,0.8713294267654419,4.109520830297697e-07,0.5237808227539062,0.825782835483551,-0.025049468502402306,0.48276352882385254,0.7592350840568542,-0.038329798728227615,0.45082855224609375,0.7072713971138,-0.050125814974308014,0.42124950885772705,0.6686550378799438,-0.061250049620866776,0.5411719679832458,0.6502876877784729,-0.015027130022644997,0.5284795165061951,0.5724359750747681,-0.029351118952035904,0.5189332365989685,0.525266170501709,-0.04199070483446121,0.511084258556366,0.48304206132888794,-0.05207422003149986,0.5819478631019592,0.6508923768997192,-0.017834115773439407,0.5908099412918091,0.5664820671081543,-0.028058387339115143,0.596185028553009,0.5119849443435669,-0.038097359240055084,0.5993950366973877,0.46634232997894287,-0.04619678109884262,0.6162294745445251,0.6721685528755188,-0.02530091628432274,0.636441171169281,0.6012045741081238,-0.041175033897161484,0.6495968103408813,0.5538132786750793,-0.05253127962350845,0.6591708064079285,0.5104081034660339,-0.06037268415093422,0.6437297463417053,0.7069348096847534,-0.03534530848264694,0.675046443939209,0.662255585193634,-0.051927197724580765,0.696424126625061,0.6300772428512573,-0.06008383631706238,0.7152295708656311,0.5972122550010681,-0.06536249816417694
19,1.2496,Left,0.987,0.5716341733932495,0.8700841665267944,4.197663940885832e-07,0.5232282876968384,0.8249119520187378,-0.025922466069459915,0.48257964849472046,0.7595720291137695,-0.039834145456552505,0.45088356733322144,0.7080670595169067,-0.05209195241332054,0.42117053270339966,0.6695616245269775,-0.0637083500623703,0.5409760475158691,0.6510513424873352,-0.016994526609778404,0.5283438563346863,0.5729625821113586,-0.032016221433877945,0.5186735987663269,0.5257410407066345,-0.045021332800388336,0.5108262896537781,0.4832301139831543,-0.05534748360514641,0.5817158222198486,0.6513068079948425,-0.019576076418161392,0.5908893346786499,0.5660560131072998,-0.030715659260749817,0.5963912010192871,0.5113577842712402,-0.04141482338309288,0.5998402237892151,0.46528729796409607,-0.049960993230342865,0.6159140467643738,0.6725074648857117,-0.026762479916214943,0.6358513832092285,0.6015201210975647,-0.043585266917943954,0.6487960815429688,0.5551158785820007,-0.055444009602069855,0.658341646194458,0.5122008919715881,-0.06349170207977295,0.6435060501098633,0.7071844339370728,-0.03652364760637283,0.6747289896011353,0.662365198135376,-0.05381287261843681,0.6963068246841431,0.6303600072860718,-0.06229434162378311,0.7152796387672424,0.5975779891014099,-0.0677279606461525
20,1.2969,Left,0.988,0.5724581480026245,0.8707399964332581,4.1692476315802196e-07,0.5235623121261597,0.8254508972167969,-0.024695394560694695,0.4822086989879608,0.7593661546707153,-0.03793992102146149,0.4500797986984253,0.7082850933074951,-0.04980572313070297,0.42028576135635376,0.6706714034080505,-0.061088770627975464,0.5408177971839905,0.6504673957824707,-0.015267211012542248,0.5278540849685669,0.5725504159927368,-0.029936833307147026,0.5179488062858582,0.5254496335983276,-0.04281001165509224,0.5095164179801941,0.4833211898803711,-0.05301310122013092,0.581641435623169,0.6507041454315186,-0.01835613325238228,0.5907781720161438,0.5658975839614868,-0.029056375846266747,0.5964639782905579,0.5112391710281372,-0.039472393691539764,0.5998368263244629,0.46563124656677246,-0.04779795929789543,0.6159026622772217,0.6716781854629517,-0.026043185964226723,0.6356421113014221,0.6008613705635071,-0.042334068566560745,0.6483298540115356,0.5544055104255676,-0.05387481302022934,0.6575605273246765,0.5116747617721558,-0.06175066530704498,0.6433809399604797,0.7063100337982178,-0.03626115620136261,0.6746723651885986,0.6618058681488037,-0.05306163430213928,0.6962530612945557,0.6299183964729309,-0.0612814798951149,0.7152342796325684,0.5973106026649475,-0.0665600374341011
21,1.3409,Left,0.987,0.5720431208610535,0.8705269694328308,4.087261231688899e-07,0.523297131061554,0.825177013874054,-0.024147924035787582,0.48151084780693054,0.7595381140708923,-0.03712061047554016,0.4488227367401123,0.7095720171928406,-0.048729512840509415,0.4178440570831299,0.6746270060539246,-0.05996043607592583,0.5404098629951477,0.6506373286247253,-0.0156619343906641,0.527851402759552,0.5725599527359009,-0.030264852568507195,0.5177782773971558,0.5259495973587036,-0.043279848992824554,0.5087409615516663,0.4841172695159912,-0.05372674763202667,0.5812695026397705,0.6510049104690552,-0.01915125735104084,0.5909398198127747,0.5660276412963867,-0.03015507198870182,0.5963814854621887,0.5114451050758362,-0.041360966861248016,0.5993481278419495,0.4650415778160095,-0.05044934153556824,0.6153919100761414,0.6721234321594238,-0.02705199457705021,0.6357457637786865,0.6007103323936462,-0.04384955018758774,0.6488239169120789,0.5538992881774902,-0.056509099900722504,0.6582652926445007,0.5104462504386902,-0.06529810279607773,0.642625093460083,0.7066375613212585,-0.03732443228363991,0.6740143895149231,0.661946177482605,-0.05479701980948448,0.6956787109375,0.6296691298484802,-0.0637393370270729,0.7147069573402405,0.596460223197937,-0.06965623050928116
