frame,t_sec,hand,handedness_score,lm0_x,lm0_y,lm0_z,lm1_x,lm1_y,lm1_z,lm2_x,lm2_y,lm2_z,lm3_x,lm3_y,lm3_z,lm4_x,lm4_y,lm4_z,lm5_x,lm5_y,lm5_z,lm6_x,lm6_y,lm6_z,lm7_x,lm7_y,lm7_z,lm8_x,lm8_y,lm8_z,lm9_x,lm9_y,lm9_z,lm10_x,lm10_y,lm10_z,lm11_x,lm11_y,lm11_z,lm12_x,lm12_y,lm12_z,lm13_x,lm13_y,lm13_z,lm14_x,lm14_y,lm14_z,lm15_x,lm15_y,lm15_z,lm16_x,lm16_y,lm16_z,lm17_x,lm17_y,lm17_z,lm18_x,lm18_y,lm18_z,lm19_x,lm19_y,lm19_z,lm20_x,lm20_y,lm20_z
0,0.0901,Left,0.956,0.7708176374435425,1.04395592212677,4.883564201918489e-07,0.6699169874191284,1.0043556690216064,-0.04230951517820358,0.5915791988372803,0.9140291213989258,-0.0606202594935894,0.5438674092292786,0.8193044662475586,-0.07570802420377731,0.5033548474311829,0.7343602180480957,-0.08740406483411789,0.6423452496528625,0.7180072665214539,-0.009014147333800793,0.6052554845809937,0.5986510515213013,-0.027811262756586075,0.5821506977081299,0.5272901654243469,-0.048681121319532394,0.5638523101806641,0.46481338143348694,-0.06572575867176056,0.7037279009819031,0.6963028907775879,-0.009513044729828835,0.6827197670936584,0.5484050512313843,-0.021628597751259804,0.6739270091056824,0.45757192373275757,-0.039203494787216187,0.6673029065132141,0.3813386857509613,-0.053580112755298615,0.7658978700637817,0.7123335599899292,-0.01810620352625847,0.7642681002616882,0.5798012018203735,-0.037268247455358505,0.7638592720031738,0.49684572219848633,-0.054982203990221024,0.7612901926040649,0.4221503436565399,-0.06819665431976318,0.8313153982162476,0.7527399063110352,-0.03135423734784126,0.8545107245445251,0.6563773155212402,-0.05076035112142563,0.8686235547065735,0.5925634503364563,-0.06076214089989662,0.88141930103302,0.5285226106643677,-0.06795324385166168
0,0.0901,Right,0.958,0.08148884773254395,1.0249271392822266,4.24172299062775e-07,0.18113747239112854,0.9653822779655457,-0.033130381256341934,0.26927709579467773,0.8485483527183533,-0.04556683078408241,0.3337678611278534,0.7417885065078735,-0.05794569104909897,0.39128708839416504,0.6613609194755554,-0.07293134927749634,0.21570341289043427,0.6707435250282288,-0.03899221494793892,0.25050047039985657,0.5164144039154053,-0.07029426097869873,0.2844901382923126,0.4506385922431946,-0.09569716453552246,0.3237304389476776,0.3988415002822876,-0.11707375943660736,0.15256267786026,0.6659626364707947,-0.05275026708841324,0.15258851647377014,0.4763146638870239,-0.08457275480031967,0.16796347498893738,0.3626621663570404,-0.12037401646375656,0.18521630764007568,0.2658708095550537,-0.15003244578838348,0.08728982508182526,0.7051109075546265,-0.0703258365392685,0.06624142825603485,0.5287782549858093,-0.11427159607410431,0.06259575486183167,0.4149114191532135,-0.15457148849964142,0.0668414980173111,0.31051886081695557,-0.1848534643650055,0.0261051207780838,0.7765259146690369,-0.08926788717508316,-0.018274307250976562,0.6878299117088318,-0.13821350038051605,-0.0449729859828949,0.6529433131217957,-0.16508649289608002,-0.065776526927948,0.611767053604126,-0.18349689245224
1,0.1359,Left,0.967,0.7660974860191345,1.0422449111938477,5.788040198240196e-07,0.6709411144256592,1.0076202154159546,-0.04184988513588905,0.5923798680305481,0.9198119640350342,-0.0560518316924572,0.546636700630188,0.8218907117843628,-0.0668787732720375,0.5088195204734802,0.7295876741409302,-0.0741044133901596,0.6416146755218506,0.7238609194755554,-0.002139041433110833,0.6031966209411621,0.6088757514953613,-0.016608556732535362,0.5802459716796875,0.5423895120620728,-0.03386783227324486,0.564085841178894,0.47877180576324463,-0.048604853451251984,0.7058902978897095,0.6982675790786743,-0.0024027551990002394,0.6830900311470032,0.5557481646537781,-0.009323938749730587,0.6720678806304932,0.4647546410560608,-0.023471830412745476,0.6652942895889282,0.3877493143081665,-0.036062609404325485,0.767895519733429,0.7103302478790283,-0.011402411386370659,0.7634499073028564,0.5833255052566528,-0.027487315237522125,0.7626402974128723,0.49984288215637207,-0.04162656515836716,0.7605432271957397,0.4230484962463379,-0.05306892842054367,0.8313041925430298,0.7458336353302002,-0.025317823514342308,0.8495698571205139,0.6527162194252014,-0.04351063445210457,0.862594723701477,0.5901154279708862,-0.051238883286714554,0.874910831451416,0.5265579223632812,-0.057103563100099564
1,0.1359,Right,0.947,0.10613134503364563,1.0621323585510254,6.640976266680809e-07,0.2028050422668457,0.9821534156799316,-0.021252555772662163,0.27647238969802856,0.8482162356376648,-0.04073921591043472,0.3335813879966736,0.740449845790863,-0.06499997526407242,0.39147502183914185,0.6529864072799683,-0.08984169363975525,0.21464762091636658,0.6758073568344116,-0.024760883301496506,0.2347174882888794,0.5179013013839722,-0.0729832798242569,0.27991563081741333,0.4714251458644867,-0.10947440564632416,0.329465389251709,0.45665407180786133,-0.1319023221731186,0.15597224235534668,0.6714175939559937,-0.0480462908744812,0.1543346643447876,0.49272865056991577,-0.08439213782548904,0.17216654121875763,0.37219884991645813,-0.11351536214351654,0.19312286376953125,0.2720714509487152,-0.13505716621875763,0.09526311606168747,0.7096608281135559,-0.07821664214134216,0.08315850794315338,0.5452044010162354,-0.11301115155220032,0.08919244259595871,0.4250779449939728,-0.1374388337135315,0.10256027430295944,0.3179742693901062,-0.1561110019683838,0.03605154901742935,0.7786566615104675,-0.11128159612417221,-0.006658598780632019,0.6724780797958374,-0.14684703946113586,-0.03038051724433899,0.5892071723937988,-0.16379687190055847,-0.048965439200401306,0.5054124593734741,-0.17489400506019592
2,0.1750,Left,0.958,0.7667694091796875,1.0369071960449219,5.915018732594035e-07,0.6729102730751038,1.0045263767242432,-0.04305584728717804,0.5941177010536194,0.9196266531944275,-0.058798160403966904,0.5465046763420105,0.8258737921714783,-0.07103294879198074,0.510586678981781,0.7348971366882324,-0.07922539860010147,0.6395372152328491,0.7230650186538696,-0.0004731944645754993,0.6061463952064514,0.6121397614479065,-0.013788442127406597,0.5872206091880798,0.549950897693634,-0.030588295310735703,0.5732962489128113,0.4915215075016022,-0.0445110946893692,0.7030043601989746,0.6981844305992126,0.0003395062522031367,0.6831091642379761,0.5603944659233093,-0.003404261777177453,0.6724955439567566,0.47394514083862305,-0.01491351705044508,0.6649901270866394,0.40085330605506897,-0.02542295679450035,0.7646985650062561,0.7081239819526672,-0.007997221313416958,0.7594123482704163,0.5807851552963257,-0.021060297265648842,0.7569555044174194,0.5009531378746033,-0.03257211670279503,0.7527604103088379,0.4261138439178467,-0.04206564277410507,0.8276371359825134,0.7407128214836121,-0.021582279354333878,0.8455352783203125,0.6476390361785889,-0.038131460547447205,0.8584846258163452,0.5859902501106262,-0.04450041800737381,0.8706771731376648,0.5232271552085876,-0.04885416477918625
2,0.1750,Right,0.960,0.1003999263048172,1.0705108642578125,6.937577836652054e-07,0.20745497941970825,0.985802412033081,-0.017191091552376747,0.27784931659698486,0.8460602760314941,-0.035533398389816284,0.3292693495750427,0.7356487512588501,-0.05946444720029831,0.3807833790779114,0.6437424421310425,-0.08433952927589417,0.21523863077163696,0.6765720248222351,-0.021198006346821785,0.23317791521549225,0.5152605175971985,-0.0753544420003891,0.28160807490348816,0.47795569896698,-0.11721862852573395,0.3368460536003113,0.47616249322891235,-0.14207246899604797,0.15606960654258728,0.6735594868659973,-0.048058297485113144,0.15892858803272247,0.49783244729042053,-0.08763585984706879,0.1829463243484497,0.3819088637828827,-0.12084974348545074,0.21238663792610168,0.285280704498291,-0.1457097977399826,0.09260968863964081,0.7133494019508362,-0.08237451314926147,0.08714528381824493,0.5472678542137146,-0.12088602781295776,0.09691649675369263,0.4279085695743561,-0.14865835011005402,0.11680257320404053,0.32058432698249817,-0.16992652416229248,0.028124287724494934,0.7853159308433533,-0.11909444630146027,-0.009854882955551147,0.6750556230545044,-0.15737147629261017,-0.029023468494415283,0.5871526002883911,-0.17539818584918976,-0.04000665247440338,0.49722087383270264,-0.18790248036384583
3,0.2112,Left,0.964,0.7682676911354065,1.0340945720672607,5.994741627546318e-07,0.672261655330658,1.0040419101715088,-0.042306214570999146,0.5923008918762207,0.9186985492706299,-0.05743774399161339,0.5454661250114441,0.8253644704818726,-0.06898292154073715,0.5095967650413513,0.736186683177948,-0.07609754800796509,0.6387590765953064,0.7203536033630371,0.003870903979986906,0.6096516847610474,0.6112959384918213,-0.007448948919773102,0.5907556414604187,0.5528007745742798,-0.023394960910081863,0.5738731026649475,0.49969881772994995,-0.03655177727341652,0.7030379176139832,0.6973194479942322,0.005077257286757231,0.6889411211013794,0.563912034034729,0.00401082169264555,0.6807491779327393,0.4825102984905243,-0.005666424985975027,0.6733690500259399,0.4145812690258026,-0.014836871065199375,0.7636758089065552,0.7079033255577087,-0.0030450792983174324,0.7586085200309753,0.586263120174408,-0.013260431587696075,0.7545627355575562,0.5082213878631592,-0.022085072472691536,0.7486714124679565,0.4354613721370697,-0.029914455488324165,0.8258358240127563,0.7403112053871155,-0.016602128744125366,0.8415437936782837,0.6488949060440063,-0.029910212382674217,0.8526307940483093,0.588641881942749,-0.03379281610250473,0.8634819984436035,0.5272272229194641,-0.03655286133289337
3,0.2112,Right,0.932,0.10179337114095688,1.0796130895614624,7.450817633980478e-07,0.20989109575748444,0.9867018461227417,-0.00848260335624218,0.2803128957748413,0.8478248715400696,-0.025084707885980606,0.33444929122924805,0.739474892616272,-0.05068118870258331,0.38401323556900024,0.6449668407440186,-0.07788797467947006,0.2165268063545227,0.6798800826072693,-0.006847934331744909,0.23523403704166412,0.5208176970481873,-0.05803968384861946,0.2844018340110779,0.4834969937801361,-0.09792371094226837,0.3407592177391052,0.4824666678905487,-0.12144462764263153,0.15698672831058502,0.6773065328598022,-0.039271097630262375,0.16421040892601013,0.5015481114387512,-0.07532541453838348,0.1890043467283249,0.38422077894210815,-0.1058821976184845,0.22027939558029175,0.28368079662323,-0.1291407346725464,0.092713862657547,0.7144253253936768,-0.07942741364240646,0.08853915333747864,0.5449846982955933,-0.11520718038082123,0.10183162987232208,0.4266357421875,-0.1388431340456009,0.12595313787460327,0.3209158778190613,-0.15763841569423676,0.026300862431526184,0.7833477854728699,-0.12183813005685806,-0.0024211257696151733,0.6647226810455322,-0.1567457914352417,-0.014524370431900024,0.5775464177131653,-0.17083334922790527,-0.01816338300704956,0.4906758666038513,-0.18098124861717224
4,0.2468,Left,0.961,0.7646437883377075,1.0357317924499512,6.034362627360679e-07,0.6694988012313843,1.0035821199417114,-0.04222632199525833,0.5905898809432983,0.9166151881217957,-0.056331224739551544,0.5452440977096558,0.8228107690811157,-0.06646999716758728,0.5070782899856567,0.7368009090423584,-0.07210883498191833,0.6389760375022888,0.719927966594696,0.002430306514725089,0.6125379800796509,0.6104387044906616,-0.008868727833032608,0.5942114591598511,0.5505837798118591,-0.024395283311605453,0.5774663090705872,0.4970928728580475,-0.037231359630823135,0.7035406827926636,0.6977151036262512,0.003981480374932289,0.6907959580421448,0.5624614357948303,0.0034019832964986563,0.6825895309448242,0.48167067766189575,-0.005096768029034138,0.6739107966423035,0.41555795073509216,-0.013424888253211975,0.764499843120575,0.708986759185791,-0.003834095085039735,0.7602651119232178,0.5845324993133545,-0.014525364153087139,0.7566706538200378,0.5061664581298828,-0.02345462515950203,0.75065678358078,0.43507784605026245,-0.03118804655969143,0.8269612789154053,0.7412849068641663,-0.01699802279472351,0.844260036945343,0.6500768661499023,-0.031557608395814896,0.8556669354438782,0.5905859470367432,-0.03659457340836525,0.8660642504692078,0.530387818813324,-0.03998330608010292
4,0.2468,Right,0.934,0.10856419801712036,1.0791990756988525,7.344286814259249e-07,0.20845361053943634,0.9865372776985168,-0.016563672572374344,0.2807447910308838,0.8491801619529724,-0.03536774590611458,0.3383701741695404,0.7435404658317566,-0.06045907735824585,0.3895801901817322,0.6526822447776794,-0.08634108304977417,0.22016239166259766,0.6831403374671936,-0.018596934154629707,0.24080440402030945,0.5232083797454834,-0.07058228552341461,0.28941571712493896,0.48073896765708923,-0.11076917499303818,0.34540730714797974,0.4714033305644989,-0.13460920751094818,0.1614362597465515,0.6792275905609131,-0.044746290892362595,0.16775433719158173,0.5031605958938599,-0.08218493312597275,0.19030579924583435,0.3850891590118408,-0.11316735297441483,0.2186124622821808,0.28488197922706604,-0.13647527992725372,0.09971903264522552,0.7167369723320007,-0.0782318189740181,0.09495379030704498,0.5499749183654785,-0.11353450268507004,0.10626774281263351,0.43131259083747864,-0.1379886418581009,0.12846720218658447,0.32439103722572327,-0.15707921981811523,0.03756391257047653,0.7875634431838989,-0.11449366062879562,0.0022050291299819946,0.6762296557426453,-0.1485055834054947,-0.016819193959236145,0.5879186391830444,-0.16330911219120026,-0.027845188975334167,0.49958354234695435,-0.17361842095851898
5,0.2814,Left,0.956,0.765890896320343,1.0327479839324951,6.647351824540237e-07,0.6696138978004456,1.0020207166671753,-0.043761882930994034,0.5901230573654175,0.9175622463226318,-0.05877047777175903,0.5415496826171875,0.8236838579177856,-0.06957431882619858,0.4999921917915344,0.7383833527565002,-0.07611813396215439,0.6392678618431091,0.7199075222015381,-0.0006599001353606582,0.6131300330162048,0.6032552123069763,-0.012222754769027233,0.594845175743103,0.5363568067550659,-0.02819943055510521,0.5789609551429749,0.474130779504776,-0.042248934507369995,0.7040264010429382,0.6980934143066406,0.0014056663494557142,0.692018449306488,0.5612242221832275,-0.001481233281083405,0.6838662624359131,0.4761838912963867,-0.013020415790379047,0.6762142777442932,0.4047718942165375,-0.024221133440732956,0.7648711204528809,0.7086800336837769,-0.0055817365646362305,0.7615458369255066,0.5858635902404785,-0.017554577440023422,0.7573527097702026,0.5067452788352966,-0.029637575149536133,0.7514681220054626,0.4342630207538605,-0.04032203182578087,0.827474057674408,0.7402783632278442,-0.01788397505879402,0.8474380970001221,0.6503653526306152,-0.03290775418281555,0.8600016832351685,0.5910782217979431,-0.03991983085870743,0.8717588186264038,0.5307895541191101,-0.04555557668209076
5,0.2814,Right,0.947,0.10657700151205063,1.0711719989776611,7.848443033253716e-07,0.21272702515125275,0.9823914170265198,-0.018308816477656364,0.2888476550579071,0.8456650972366333,-0.036863602697849274,0.3506351709365845,0.7461299896240234,-0.061299148947000504,0.4048822522163391,0.6598989367485046,-0.08875497430562973,0.2255827933549881,0.6846935749053955,-0.026841824874281883,0.25412067770957947,0.533469557762146,-0.0765625461935997,0.2967458963394165,0.472903847694397,-0.11657379567623138,0.3450090289115906,0.43598243594169617,-0.1434689462184906,0.16294190287590027,0.6794524788856506,-0.054995473474264145,0.16962888836860657,0.503917932510376,-0.09663406014442444,0.18897269666194916,0.3835424780845642,-0.13465480506420135,0.21309220790863037,0.2815055549144745,-0.1641284078359604,0.09793811291456223,0.7172582149505615,-0.08913327753543854,0.09415774792432785,0.5528029799461365,-0.13054203987121582,0.10408191382884979,0.4366220235824585,-0.16217106580734253,0.1232571229338646,0.3308067321777344,-0.1864747852087021,0.033929094672203064,0.7872223854064941,-0.1254412978887558,-9.794533252716064e-05,0.6779482960700989,-0.16616292297840118,-0.018747389316558838,0.5923172235488892,-0.1863274723291397,-0.02945210039615631,0.5044661164283752,-0.2010641247034073
6,0.3206,Left,0.962,0.7674391269683838,1.0308870077133179,7.045273946459929e-07,0.6715542078018188,1.001004695892334,-0.04438001662492752,0.5912737250328064,0.9158798456192017,-0.06094346195459366,0.5405241847038269,0.8220123648643494,-0.07293142378330231,0.49486908316612244,0.7393277883529663,-0.08127550780773163,0.6397952437400818,0.7159684896469116,-0.008872393518686295,0.6115217208862305,0.597244918346405,-0.022188028320670128,0.5934516787528992,0.5284652709960938,-0.03810914233326912,0.5791121125221252,0.46404439210891724,-0.0522698312997818,0.705409049987793,0.6939719319343567,-0.007807012647390366,0.6938413381576538,0.5530977249145508,-0.013937782496213913,0.6857086420059204,0.46511462330818176,-0.027358107268810272,0.6784449219703674,0.39013606309890747,-0.03969813883304596,0.767081081867218,0.7058309316635132,-0.015195907093584538,0.7645424008369446,0.5818333625793457,-0.03159704431891441,0.761182427406311,0.5021398067474365,-0.047518711537122726,0.7560965418815613,0.42825278639793396,-0.06040756404399872,0.8290883302688599,0.7395608425140381,-0.027349665760993958,0.851600170135498,0.649614691734314,-0.04755052179098129,0.8659478425979614,0.5896075367927551,-0.058354802429676056,0.8787105083465576,0.5275937914848328,-0.06631571799516678
6,0.3206,Right,0.965,0.11691676080226898,1.0622310638427734,8.364622203771432e-07,0.21560989320278168,0.979304313659668,-0.02624458260834217,0.2905067205429077,0.8519919514656067,-0.04657135531306267,0.3539091944694519,0.7577217221260071,-0.06987588107585907,0.4093978703022003,0.6796690225601196,-0.09635615348815918,0.23187163472175598,0.6829369068145752,-0.03895726799964905,0.26812469959259033,0.538196325302124,-0.08401542156934738,0.304237961769104,0.4596894383430481,-0.11967494338750839,0.34472090005874634,0.39825549721717834,-0.14529895782470703,0.1678544133901596,0.6768407821655273,-0.06109365075826645,0.17449316382408142,0.5015091896057129,-0.10301385074853897,0.1905328929424286,0.383039265871048,-0.14170564711093903,0.21201899647712708,0.28219905495643616,-0.17139281332492828,0.10382291674613953,0.7149742841720581,-0.08773277699947357,0.09834666550159454,0.5560657978057861,-0.129677414894104,0.10463494807481766,0.44221967458724976,-0.16312038898468018,0.11932428181171417,0.3391696810722351,-0.18810763955116272,0.041346147656440735,0.7867655158042908,-0.11653296649456024,0.006423428654670715,0.6811386942863464,-0.1587786227464676,-0.012218192219734192,0.5998162627220154,-0.18084339797496796,-0.025443226099014282,0.5157276391983032,-0.19629468023777008
7,0.3581,Left,0.961,0.7685841917991638,1.029579997062683,7.035985163383884e-07,0.6736471056938171,0.999700665473938,-0.04912755265831947,0.59356689453125,0.9156412482261658,-0.06898342818021774,0.540985107421875,0.8222460746765137,-0.08334901183843613,0.4934673309326172,0.7383373975753784,-0.0942528247833252,0.6409857869148254,0.7140705585479736,-0.017276396974921227,0.6109219789505005,0.5928171873092651,-0.03340383246541023,0.5912708044052124,0.5225304961204529,-0.0509948804974556,0.5762580633163452,0.4567457139492035,-0.0663909763097763,0.7066076397895813,0.6920526027679443,-0.014727059751749039,0.694560706615448,0.5500094890594482,-0.023648269474506378,0.6865866780281067,0.46119311451911926,-0.038936447352170944,0.6805248260498047,0.3850254714488983,-0.05272015929222107,0.7684836387634277,0.7049157619476318,-0.020658375695347786,0.7663456201553345,0.5786182880401611,-0.039284784346818924,0.7648739814758301,0.4980812668800354,-0.056721825152635574,0.7618024945259094,0.42236703634262085,-0.07079742103815079,0.8307991623878479,0.7396640777587891,-0.031550657004117966,0.8531416058540344,0.6499266624450684,-0.053986843675374985,0.8684407472610474,0.5900534987449646,-0.06606491655111313,0.8824846744537354,0.527916431427002,-0.07493994385004044
